genero,idade,peso,percentual_de_gordura,imc,tipo_de_dieta,tipo_de_treino,frequencia_de_treino_semanal,nivel_de_experiencia
Masculino,27,66.8,26.7,23.96,Cetogênica,Yoga,3,Iniciante
Feminino,40,71.7,27.5,26.98,Cetogênica,Força,3,Intermediário
Masculino,22,98.4,28.6,27.85,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,34,97.4,31.9,33.69,Paleolítica,HIIT,3,Intermediário
Feminino,38,81.4,31.3,27.82,Vegana,Cardio,4,Avançado
Masculino,47,72.8,26.9,22.47,Paleolítica,Força,3,Iniciante
Masculino,23,68.0,25.4,26.25,Baixo Carboidrato,Cardio,1,Iniciante
Masculino,43,70.0,28.4,25.41,Paleolítica,Força,2,Iniciante
Feminino,39,54.7,21.5,21.09,Balanceada,Yoga,2,Intermediário
Feminino,28,78.3,33.1,29.46,Cetogênica,Força,3,Iniciante
Masculino,21,60.2,21.5,20.84,Vegetariana,Força,5,Intermediário
Feminino,32,77.3,28.2,26.43,Vegetariana,Força,3,Iniciante
Feminino,33,56.3,31.6,23.73,Paleolítica,Força,3,Iniciante
Masculino,26,72.9,29.7,26.46,Balanceada,Yoga,1,Iniciante
Masculino,31,84.1,30.4,27.77,Vegetariana,HIIT,2,Iniciante
Feminino,34,75.7,27.7,29.57,Vegetariana,HIIT,1,Iniciante
Feminino,52,60.6,26.2,22.83,Baixo Carboidrato,Força,3,Iniciante
Masculino,50,80.8,26.8,25.77,Baixo Carboidrato,Cardio,4,Intermediário
Masculino,40,58.0,27.5,23.83,Cetogênica,Força,2,Iniciante
Feminino,52,60.3,20.2,21.36,Vegana,Força,4,Intermediário
Masculino,49,58.4,23.2,23.41,Balanceada,Cardio,5,Avançado
Masculino,29,56.1,26.4,21.66,Vegana,Força,3,Iniciante
Masculino,49,82.4,22.6,23.83,Vegana,Yoga,4,Intermediário
Masculino,18,64.0,28.7,25.3,Vegetariana,Cardio,3,Avançado
Masculino,39,63.7,26.3,26.16,Cetogênica,Yoga,2,Iniciante
Masculino,27,88.1,25.6,22.47,Paleolítica,Cardio,3,Intermediário
Masculino,32,67.8,22.5,18.39,Vegetariana,Yoga,1,Iniciante
Masculino,51,72.4,27.3,19.23,Vegetariana,Yoga,2,Intermediário
Feminino,46,87.7,22.7,22.15,Paleolítica,Cardio,4,Avançado
Feminino,28,51.9,23.3,20.03,Baixo Carboidrato,Cardio,3,Intermediário
Masculino,43,47.3,21.2,15.26,Paleolítica,Yoga,2,Iniciante
Feminino,55,76.7,29.2,25.62,Vegana,HIIT,2,Iniciante
Masculino,49,80.6,26.4,25.72,Balanceada,Cardio,4,Intermediário
Masculino,32,58.0,22.8,24.78,Baixo Carboidrato,Força,4,Avançado
Masculino,40,76.6,25.6,20.99,Cetogênica,HIIT,4,Iniciante
Feminino,42,77.4,25.2,20.99,Baixo Carboidrato,Força,3,Iniciante
Masculino,53,44.5,18.7,16.34,Balanceada,Yoga,4,Iniciante
Feminino,45,51.0,15.3,18.74,Balanceada,Cardio,2,Iniciante
Masculino,24,72.4,25.5,23.37,Cetogênica,HIIT,2,Iniciante
Feminino,54,75.1,21.3,26.93,Vegetariana,HIIT,1,Iniciante
Masculino,54,62.4,22.5,21.59,Paleolítica,HIIT,2,Iniciante
Masculino,40,66.5,22.3,23.28,Vegana,Força,2,Iniciante
Masculino,42,65.2,24.2,23.65,Vegetariana,Cardio,3,Intermediário
Feminino,20,93.0,24.4,24.71,Baixo Carboidrato,Força,2,Intermediário
Feminino,53,84.0,26.7,24.27,Paleolítica,Cardio,5,Avançado
Feminino,24,81.7,27.8,31.5,Vegana,Yoga,4,Avançado
Masculino,27,80.4,29.7,29.19,Baixo Carboidrato,Yoga,4,Iniciante
Feminino,40,62.3,19.7,23.16,Balanceada,HIIT,4,Avançado
Masculino,20,55.3,28.0,23.02,Cetogênica,Cardio,3,Iniciante
Feminino,49,66.7,23.1,21.77,Vegetariana,Yoga,3,Iniciante
Masculino,53,78.4,24.1,21.73,Baixo Carboidrato,Yoga,1,Iniciante
Masculino,26,61.0,22.4,18.83,Paleolítica,Força,1,Iniciante
Feminino,19,57.2,18.4,16.35,Paleolítica,HIIT,3,Iniciante
Masculino,25,85.6,29.9,30.35,Vegana,Força,5,Intermediário
Masculino,30,67.7,25.0,22.1,Vegana,Yoga,2,Iniciante
Masculino,41,85.3,27.6,26.04,Balanceada,Cardio,5,Avançado
Feminino,37,54.3,21.6,22.02,Paleolítica,HIIT,3,Iniciante
Feminino,54,46.6,27.3,20.72,Balanceada,Força,2,Iniciante
Masculino,28,84.8,27.0,28.67,Paleolítica,Cardio,4,Avançado
Feminino,41,72.8,26.8,27.74,Balanceada,HIIT,4,Intermediário
Feminino,25,65.1,26.2,22.27,Vegana,HIIT,3,Iniciante
Masculino,18,61.0,23.3,19.03,Baixo Carboidrato,Cardio,2,Iniciante
Feminino,41,101.4,33.4,30.27,Paleolítica,Força,2,Iniciante
Feminino,51,116.8,35.0,40.9,Vegana,Yoga,2,Iniciante
Feminino,50,89.9,33.8,31.09,Vegana,Yoga,1,Iniciante
Feminino,40,79.7,27.1,25.72,Vegana,Força,5,Avançado
Masculino,26,52.0,19.2,13.01,Vegana,Força,2,Iniciante
Masculino,37,83.5,30.0,27.57,Cetogênica,HIIT,5,Intermediário
Feminino,32,73.9,27.7,23.86,Vegetariana,Força,4,Iniciante
Feminino,30,78.4,28.5,25.29,Vegetariana,Força,4,Iniciante
Feminino,30,86.1,21.3,22.65,Balanceada,Cardio,5,Avançado
Masculino,55,52.4,21.6,18.56,Baixo Carboidrato,Cardio,2,Iniciante
Masculino,54,67.0,32.4,28.27,Paleolítica,HIIT,3,Iniciante
Feminino,43,80.7,25.0,25.48,Cetogênica,Cardio,5,Intermediário
Masculino,25,54.3,24.0,23.2,Paleolítica,Cardio,3,Iniciante
Masculino,51,51.0,21.1,18.08,Cetogênica,Yoga,2,Iniciante
Masculino,33,47.5,18.4,18.34,Paleolítica,HIIT,3,Intermediário
Masculino,50,90.4,32.2,31.29,Balanceada,HIIT,2,Iniciante
Masculino,24,86.6,29.9,28.59,Paleolítica,Cardio,3,Avançado
Masculino,48,79.4,27.8,26.52,Paleolítica,Força,2,Iniciante
Feminino,42,53.5,22.4,18.09,Paleolítica,Força,2,Iniciante
Masculino,35,85.6,25.4,24.21,Balanceada,Cardio,4,Avançado
Feminino,51,48.8,23.9,18.82,Vegetariana,Yoga,2,Iniciante
Masculino,34,115.2,35.0,35.18,Cetogênica,Cardio,2,Iniciante
Feminino,27,109.6,31.7,34.21,Cetogênica,HIIT,4,Iniciante
Feminino,48,69.0,19.1,22.78,Paleolítica,Cardio,3,Iniciante
Feminino,57,45.8,19.6,14.8,Vegana,Força,2,Iniciante
Feminino,46,61.7,25.1,26.0,Balanceada,Yoga,3,Intermediário
Masculino,54,67.7,28.0,28.55,Paleolítica,Força,3,Iniciante
Masculino,21,124.6,35.0,45.21,Paleolítica,Força,2,Iniciante
Masculino,39,107.4,32.2,30.38,Balanceada,Yoga,1,Iniciante
Masculino,55,55.6,23.9,23.75,Balanceada,Yoga,5,Avançado
Feminino,56,83.0,25.7,23.74,Paleolítica,Cardio,5,Avançado
Masculino,22,68.5,28.0,26.41,Cetogênica,Força,1,Iniciante
Feminino,34,64.9,24.9,25.66,Baixo Carboidrato,Cardio,5,Avançado
Masculino,33,64.2,24.2,20.27,Vegana,Cardio,3,Intermediário
Masculino,30,70.9,22.5,18.09,Balanceada,Força,1,Iniciante
Masculino,48,69.5,23.1,26.49,Vegana,Cardio,3,Iniciante
Feminino,52,105.2,35.0,40.07,Balanceada,Força,3,Iniciante
Feminino,56,88.3,26.4,25.8,Vegana,Força,4,Intermediário
Feminino,48,77.6,31.8,29.95,Balanceada,Força,3,Intermediário
Masculino,39,56.2,26.6,21.96,Vegetariana,Yoga,1,Iniciante
Feminino,36,87.9,28.4,30.78,Balanceada,Cardio,5,Avançado
Feminino,20,71.8,26.2,25.12,Vegetariana,HIIT,2,Iniciante
Feminino,20,96.4,32.1,32.57,Vegana,HIIT,2,Iniciante
Feminino,40,57.6,19.5,20.15,Baixo Carboidrato,HIIT,4,Intermediário
Feminino,42,108.5,34.8,36.26,Vegetariana,Cardio,2,Iniciante
Masculino,18,83.0,25.1,21.6,Paleolítica,HIIT,4,Avançado
Feminino,44,44.1,25.0,16.19,Vegetariana,HIIT,2,Iniciante
Masculino,56,126.8,35.0,47.74,Vegana,Força,1,Iniciante
Feminino,38,59.9,22.1,22.01,Vegana,HIIT,3,Iniciante
Feminino,28,120.9,35.0,38.6,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,20,88.0,32.0,34.37,Cetogênica,Yoga,3,Avançado
Masculino,56,50.4,18.2,17.45,Vegetariana,HIIT,2,Iniciante
Masculino,46,42.1,20.7,16.86,Paleolítica,Cardio,4,Iniciante
Masculino,48,46.6,20.4,15.92,Cetogênica,Cardio,4,Intermediário
Feminino,23,65.3,27.1,24.88,Paleolítica,HIIT,2,Iniciante
Feminino,30,120.3,33.1,31.31,Vegana,Cardio,2,Iniciante
Masculino,45,52.7,22.6,15.41,Cetogênica,Yoga,3,Iniciante
Masculino,30,86.8,28.6,28.01,Cetogênica,Cardio,3,Intermediário
Feminino,46,89.0,32.7,33.5,Baixo Carboidrato,Cardio,1,Iniciante
Feminino,53,58.8,25.6,23.27,Paleolítica,HIIT,2,Iniciante
Masculino,45,74.1,27.3,24.47,Cetogênica,HIIT,4,Intermediário
Feminino,33,54.4,24.3,23.24,Paleolítica,Força,3,Iniciante
Feminino,31,86.3,29.4,30.23,Paleolítica,Yoga,4,Avançado
Masculino,46,73.5,23.9,22.68,Vegana,Força,2,Iniciante
Masculino,52,105.0,26.4,26.51,Baixo Carboidrato,Yoga,2,Iniciante
Masculino,19,75.3,25.8,23.76,Baixo Carboidrato,Cardio,4,Intermediário
Feminino,52,67.1,28.8,26.2,Balanceada,Cardio,4,Iniciante
Feminino,55,88.5,30.0,30.26,Vegetariana,Cardio,4,Avançado
Masculino,43,69.9,29.0,25.69,Balanceada,Força,1,Iniciante
Masculino,39,63.0,25.0,26.9,Vegetariana,HIIT,5,Avançado
Masculino,42,66.7,21.7,19.91,Cetogênica,HIIT,2,Intermediário
Masculino,21,79.0,32.2,34.21,Vegetariana,Cardio,2,Intermediário
Feminino,44,65.5,26.4,20.22,Balanceada,HIIT,1,Iniciante
Feminino,48,115.1,33.0,31.55,Vegana,Cardio,2,Iniciante
Masculino,41,59.6,20.1,19.68,Baixo Carboidrato,HIIT,4,Avançado
Feminino,20,101.2,29.8,28.04,Balanceada,Yoga,2,Intermediário
Masculino,52,71.1,27.6,24.04,Paleolítica,Força,3,Intermediário
Masculino,50,71.5,25.0,25.35,Vegetariana,Yoga,2,Iniciante
Feminino,41,66.5,24.8,21.22,Vegetariana,Yoga,3,Intermediário
Masculino,21,51.6,19.3,20.41,Cetogênica,Força,3,Intermediário
Feminino,18,92.5,30.7,30.56,Paleolítica,Força,2,Iniciante
Masculino,31,86.4,30.3,27.91,Balanceada,Força,3,Intermediário
Masculino,24,59.0,24.5,25.88,Vegana,Cardio,1,Iniciante
Feminino,57,74.6,26.3,26.44,Paleolítica,HIIT,4,Iniciante
Masculino,24,96.5,27.1,26.72,Cetogênica,Yoga,3,Iniciante
Masculino,19,91.8,26.3,24.39,Vegetariana,Cardio,3,Intermediário
Feminino,45,113.5,35.0,38.83,Paleolítica,Cardio,1,Iniciante
Masculino,43,57.4,18.2,17.91,Vegetariana,HIIT,4,Intermediário
Masculino,34,64.0,31.8,25.32,Vegetariana,HIIT,4,Avançado
Feminino,52,60.1,22.8,21.04,Paleolítica,Yoga,3,Avançado
Masculino,29,85.6,25.1,22.5,Vegetariana,Força,5,Avançado
Feminino,31,48.7,22.5,17.87,Vegetariana,Força,2,Iniciante
Masculino,18,58.1,23.7,22.42,Vegetariana,HIIT,4,Avançado
Masculino,41,57.0,26.6,23.14,Paleolítica,Cardio,4,Intermediário
Masculino,34,110.4,34.5,31.91,Balanceada,HIIT,1,Iniciante
Feminino,41,63.1,24.4,21.58,Paleolítica,Força,3,Iniciante
Feminino,54,129.0,35.0,45.69,Balanceada,Yoga,4,Iniciante
Masculino,50,90.3,32.6,32.0,Cetogênica,Cardio,4,Avançado
Feminino,30,51.1,22.1,16.87,Vegetariana,Força,3,Iniciante
Feminino,24,57.7,21.8,23.41,Cetogênica,HIIT,2,Intermediário
Masculino,46,50.8,18.1,17.79,Cetogênica,HIIT,2,Iniciante
Masculino,25,64.8,31.6,28.8,Balanceada,HIIT,4,Intermediário
Masculino,47,62.4,25.7,24.99,Vegetariana,Yoga,3,Avançado
Feminino,46,89.2,33.1,33.57,Vegana,HIIT,1,Iniciante
Masculino,26,57.9,20.8,18.06,Vegetariana,Cardio,1,Iniciante
Feminino,52,48.5,20.7,15.48,Baixo Carboidrato,Cardio,4,Intermediário
Masculino,29,63.5,23.6,18.17,Balanceada,Yoga,2,Iniciante
Feminino,47,73.7,28.3,29.14,Balanceada,Força,2,Intermediário
Masculino,23,59.6,25.8,26.5,Cetogênica,Força,2,Intermediário
Masculino,21,102.8,29.5,30.38,Cetogênica,HIIT,3,Iniciante
Feminino,41,72.4,27.3,25.37,Vegana,HIIT,3,Intermediário
Feminino,38,55.1,20.1,18.84,Vegana,Yoga,4,Avançado
Masculino,34,85.6,28.6,25.01,Cetogênica,Força,5,Avançado
Masculino,29,89.1,27.8,23.91,Baixo Carboidrato,Força,5,Avançado
Feminino,33,50.8,25.2,19.36,Baixo Carboidrato,Força,3,Iniciante
Masculino,22,50.1,24.0,19.8,Baixo Carboidrato,Yoga,3,Iniciante
Feminino,51,59.3,22.4,21.02,Baixo Carboidrato,HIIT,4,Avançado
Feminino,58,60.6,21.7,19.55,Paleolítica,Yoga,4,Avançado
Feminino,32,57.5,25.2,24.55,Paleolítica,Yoga,4,Avançado
Masculino,41,44.0,18.7,14.04,Vegetariana,Cardio,3,Iniciante
Masculino,34,70.6,21.5,22.03,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,19,73.7,26.1,23.54,Baixo Carboidrato,HIIT,3,Iniciante
Masculino,25,77.0,28.0,28.96,Paleolítica,Yoga,2,Iniciante
Feminino,19,58.5,21.4,18.66,Baixo Carboidrato,Cardio,2,Iniciante
Masculino,23,60.0,27.0,23.74,Vegetariana,Cardio,4,Avançado
Feminino,23,54.7,22.9,18.07,Baixo Carboidrato,Força,3,Iniciante
Feminino,49,44.5,20.5,16.36,Vegana,Cardio,4,Iniciante
Masculino,44,73.8,24.8,24.39,Vegana,Força,4,Intermediário
Feminino,28,81.6,28.3,20.62,Baixo Carboidrato,Cardio,2,Iniciante
Feminino,51,82.3,27.3,27.82,Baixo Carboidrato,Yoga,4,Intermediário
Feminino,56,128.6,35.0,40.59,Cetogênica,HIIT,1,Iniciante
Masculino,20,73.8,22.4,19.8,Balanceada,Yoga,3,Iniciante
Feminino,32,113.9,29.7,28.76,Baixo Carboidrato,Cardio,1,Iniciante
Masculino,22,55.8,30.4,23.23,Vegetariana,HIIT,4,Intermediário
Masculino,57,109.6,35.0,35.77,Baixo Carboidrato,Cardio,2,Iniciante
Feminino,50,50.2,20.8,19.35,Cetogênica,Força,2,Iniciante
Masculino,54,57.6,26.3,22.8,Baixo Carboidrato,HIIT,2,Iniciante
Feminino,29,56.8,23.1,18.14,Balanceada,HIIT,3,Iniciante
Feminino,49,51.1,22.5,17.49,Vegetariana,HIIT,2,Iniciante
Feminino,50,95.3,31.3,36.75,Paleolítica,Força,4,Iniciante
Masculino,39,55.3,23.8,21.59,Baixo Carboidrato,Cardio,3,Intermediário
Feminino,53,46.5,23.3,20.66,Paleolítica,Yoga,2,Iniciante
Feminino,57,65.8,26.2,24.77,Baixo Carboidrato,Cardio,3,Intermediário
Feminino,31,79.5,31.3,30.29,Vegana,Força,2,Iniciante
Feminino,23,42.2,19.9,16.89,Baixo Carboidrato,HIIT,3,Iniciante
Masculino,43,73.4,26.8,22.64,Balanceada,HIIT,3,Iniciante
Feminino,35,88.1,29.3,30.47,Vegana,HIIT,4,Avançado
Masculino,27,79.3,27.3,29.84,Vegetariana,Cardio,2,Intermediário
Feminino,53,54.7,20.1,17.65,Vegana,Yoga,4,Iniciante
Feminino,29,84.7,30.1,28.64,Cetogênica,Yoga,4,Intermediário
Feminino,44,81.2,31.5,31.32,Vegetariana,Cardio,4,Intermediário
Feminino,18,58.0,25.5,22.38,Vegana,Yoga,4,Intermediário
Masculino,34,68.3,31.4,30.34,Vegana,Yoga,4,Intermediário
Masculino,49,97.2,33.8,32.84,Vegana,Yoga,2,Intermediário
Masculino,32,56.6,23.0,22.97,Vegana,HIIT,4,Avançado
Masculino,49,89.7,34.0,31.77,Vegetariana,Força,5,Avançado
Masculino,48,114.6,35.0,31.42,Cetogênica,HIIT,1,Iniciante
Feminino,34,69.5,29.7,29.69,Vegana,Cardio,2,Iniciante
Masculino,56,89.7,33.0,34.61,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,26,54.5,19.4,19.76,Vegetariana,Cardio,3,Intermediário
Masculino,43,72.8,29.6,22.48,Cetogênica,Yoga,2,Iniciante
Feminino,56,46.1,18.5,14.89,Vegetariana,Yoga,3,Iniciante
Masculino,26,78.5,30.0,29.9,Paleolítica,HIIT,3,Intermediário
Feminino,44,72.9,27.8,24.08,Paleolítica,Cardio,3,Intermediário
Feminino,33,71.5,26.4,26.58,Vegana,HIIT,4,Iniciante
Feminino,29,62.8,23.5,22.51,Vegetariana,HIIT,3,Intermediário
Masculino,43,60.0,23.8,22.04,Paleolítica,Yoga,4,Intermediário
Feminino,45,117.6,30.0,30.94,Balanceada,Yoga,3,Iniciante
Masculino,29,87.4,23.7,24.48,Balanceada,Força,4,Intermediário
Feminino,56,63.9,28.7,26.25,Balanceada,Cardio,4,Avançado
Feminino,52,43.7,20.3,16.64,Vegana,Força,3,Iniciante
Masculino,30,121.2,34.0,31.55,Cetogênica,HIIT,2,Iniciante
Masculino,33,106.5,35.0,41.59,Paleolítica,Yoga,4,Intermediário
Feminino,55,82.4,26.7,23.57,Cetogênica,Força,5,Avançado
Feminino,40,52.7,24.4,19.14,Vegetariana,HIIT,3,Iniciante
Masculino,51,59.6,25.2,21.91,Balanceada,Força,2,Iniciante
Feminino,18,82.6,23.4,21.51,Vegetariana,Yoga,3,Avançado
Feminino,58,44.7,22.4,18.14,Vegetariana,HIIT,3,Iniciante
Masculino,37,40.0,15.9,12.5,Baixo Carboidrato,Força,2,Iniciante
Feminino,29,55.6,19.8,21.47,Paleolítica,Yoga,2,Iniciante
Feminino,40,65.1,27.4,26.41,Cetogênica,Yoga,4,Intermediário
Feminino,43,113.1,33.2,33.78,Cetogênica,HIIT,4,Iniciante
Feminino,55,52.9,21.1,19.65,Balanceada,Força,2,Intermediário
Feminino,59,89.1,30.4,30.13,Cetogênica,Cardio,3,Iniciante
Feminino,45,46.9,20.2,14.65,Cetogênica,Força,3,Intermediário
Masculino,25,41.1,18.7,14.74,Paleolítica,Yoga,2,Intermediário
Masculino,57,75.0,27.8,23.66,Cetogênica,Força,3,Intermediário
Masculino,45,84.3,25.5,24.36,Vegana,Cardio,5,Avançado
Feminino,28,108.1,32.0,33.73,Cetogênica,Força,4,Intermediário
Masculino,28,59.0,17.2,14.75,Baixo Carboidrato,Força,4,Intermediário
Feminino,22,78.3,31.6,27.09,Cetogênica,Força,4,Intermediário
Feminino,18,72.6,25.1,22.67,Vegana,HIIT,3,Iniciante
Feminino,52,59.5,19.8,20.33,Vegetariana,HIIT,2,Iniciante
Masculino,42,113.4,31.9,33.85,Vegana,Yoga,4,Iniciante
Masculino,33,112.6,32.4,32.91,Paleolítica,Cardio,4,Iniciante
Masculino,33,92.0,29.0,29.71,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,31,60.5,22.4,19.3,Paleolítica,HIIT,4,Avançado
Masculino,43,73.5,22.4,20.79,Baixo Carboidrato,Força,2,Iniciante
Masculino,24,60.1,24.8,26.38,Balanceada,Cardio,4,Intermediário
Masculino,42,53.9,19.2,18.21,Vegana,Cardio,4,Intermediário
Masculino,53,47.2,19.0,15.24,Vegana,Força,4,Iniciante
Feminino,18,88.3,27.3,28.5,Balanceada,Yoga,3,Iniciante
Masculino,25,74.7,28.2,25.56,Baixo Carboidrato,Força,2,Iniciante
Masculino,44,43.8,20.0,16.1,Vegana,Força,3,Iniciante
Feminino,18,66.6,28.6,27.7,Cetogênica,Cardio,2,Intermediário
Masculino,18,61.2,27.7,24.21,Vegetariana,Cardio,1,Iniciante
Feminino,40,72.4,26.8,21.62,Paleolítica,Cardio,3,Intermediário
Feminino,29,69.5,30.1,23.5,Baixo Carboidrato,HIIT,4,Intermediário
Feminino,41,69.7,22.7,19.93,Cetogênica,HIIT,2,Iniciante
Masculino,59,75.6,23.1,24.14,Cetogênica,Cardio,3,Iniciante
Feminino,50,89.2,31.6,31.62,Paleolítica,Cardio,5,Avançado
Masculino,41,64.1,22.0,20.46,Baixo Carboidrato,Yoga,3,Intermediário
Feminino,20,61.0,24.1,24.74,Paleolítica,Força,3,Avançado
Feminino,30,76.6,26.9,29.17,Vegana,Yoga,4,Intermediário
Masculino,48,87.6,26.6,28.27,Cetogênica,Yoga,5,Intermediário
Feminino,49,81.9,23.3,24.46,Balanceada,Yoga,5,Intermediário
Feminino,19,100.9,31.3,27.66,Baixo Carboidrato,HIIT,3,Intermediário
Masculino,48,40.5,19.3,14.87,Balanceada,Yoga,3,Intermediário
Feminino,25,77.4,32.8,32.21,Baixo Carboidrato,Força,2,Iniciante
Feminino,53,45.7,16.0,14.27,Balanceada,HIIT,3,Intermediário
Feminino,21,48.5,17.1,15.67,Vegetariana,Yoga,4,Iniciante
Masculino,56,89.8,35.0,34.64,Vegana,HIIT,3,Iniciante
Masculino,39,55.3,25.4,21.62,Paleolítica,Cardio,3,Iniciante
Masculino,23,61.5,27.2,23.45,Vegana,Yoga,5,Intermediário
Masculino,41,46.7,22.2,14.9,Vegana,Yoga,2,Iniciante
Feminino,38,56.4,24.7,22.02,Vegana,Yoga,4,Intermediário
Masculino,46,127.1,35.0,41.03,Baixo Carboidrato,Cardio,1,Iniciante
Feminino,24,40.0,21.2,14.85,Cetogênica,Cardio,1,Iniciante
Masculino,34,63.2,26.3,25.01,Paleolítica,Yoga,5,Avançado
Feminino,44,52.9,22.5,14.96,Balanceada,HIIT,3,Intermediário
Masculino,54,75.7,24.9,27.15,Vegana,Força,1,Iniciante
Masculino,24,77.6,35.0,32.32,Vegana,Yoga,1,Iniciante
Feminino,47,97.3,28.7,26.95,Vegetariana,Yoga,3,Iniciante
Masculino,43,46.5,18.7,17.52,Paleolítica,HIIT,2,Iniciante
Masculino,52,61.5,27.1,23.16,Paleolítica,Cardio,2,Iniciante
Feminino,53,67.1,24.2,23.77,Balanceada,HIIT,3,Iniciante
Masculino,44,42.2,15.2,13.32,Vegana,HIIT,3,Intermediário
Feminino,29,120.9,35.0,38.15,Vegana,Yoga,2,Iniciante
Feminino,57,51.4,22.1,19.35,Balanceada,HIIT,4,Iniciante
Feminino,51,61.5,22.4,21.54,Balanceada,Força,3,Avançado
Feminino,34,78.6,27.9,29.23,Balanceada,Yoga,4,Intermediário
Feminino,39,57.9,15.6,14.77,Vegetariana,Força,2,Intermediário
Feminino,47,80.4,25.6,25.66,Vegana,Força,2,Iniciante
Masculino,23,53.1,25.0,21.53,Cetogênica,Yoga,2,Iniciante
Feminino,42,57.4,20.7,20.57,Balanceada,HIIT,2,Iniciante
Feminino,53,61.0,24.7,22.98,Paleolítica,Cardio,3,Iniciante
Feminino,43,55.0,22.2,18.38,Vegana,Força,5,Intermediário
Feminino,51,47.4,20.4,15.12,Paleolítica,HIIT,1,Iniciante
Feminino,21,72.0,27.8,27.44,Vegana,Yoga,3,Iniciante
Masculino,58,62.8,23.5,19.84,Vegana,Força,3,Avançado
Masculino,18,63.9,24.8,24.05,Baixo Carboidrato,Yoga,3,Iniciante
Feminino,59,89.7,31.5,30.31,Vegana,Cardio,2,Iniciante
Feminino,54,87.3,28.1,24.71,Cetogênica,HIIT,3,Intermediário
Masculino,50,64.7,27.5,25.26,Baixo Carboidrato,Força,4,Intermediário
Feminino,21,101.3,29.1,29.93,Cetogênica,Yoga,1,Iniciante
Feminino,52,67.4,25.0,28.06,Paleolítica,Cardio,4,Intermediário
Masculino,37,49.0,21.2,17.58,Vegetariana,Yoga,1,Iniciante
Feminino,45,58.8,22.4,20.35,Balanceada,Força,4,Intermediário
Feminino,54,86.1,22.9,23.12,Cetogênica,HIIT,5,Avançado
Masculino,44,92.7,29.1,25.42,Paleolítica,HIIT,2,Intermediário
Masculino,43,86.7,19.5,22.35,Paleolítica,Cardio,5,Intermediário
Masculino,26,128.2,35.0,42.84,Balanceada,Força,2,Iniciante
Feminino,31,57.7,27.0,23.72,Baixo Carboidrato,HIIT,4,Avançado
Masculino,38,108.0,32.5,30.56,Balanceada,Cardio,2,Iniciante
Feminino,40,60.2,18.2,17.05,Cetogênica,Força,2,Intermediário
Feminino,24,62.7,24.8,23.04,Cetogênica,HIIT,2,Iniciante
Masculino,33,125.3,35.0,47.15,Baixo Carboidrato,HIIT,2,Intermediário
Masculino,39,69.4,19.2,17.53,Paleolítica,Yoga,4,Intermediário
Masculino,26,47.8,20.8,15.26,Vegana,HIIT,3,Intermediário
Masculino,19,63.9,19.5,20.16,Baixo Carboidrato,Cardio,3,Avançado
Feminino,42,110.1,35.0,35.54,Paleolítica,Cardio,3,Iniciante
Feminino,46,88.4,35.0,33.28,Vegana,Força,2,Iniciante
Feminino,51,60.4,21.1,20.66,Paleolítica,HIIT,1,Iniciante
Feminino,19,119.8,35.0,40.03,Paleolítica,HIIT,2,Intermediário
Feminino,50,71.3,28.5,25.27,Paleolítica,Força,1,Iniciante
Feminino,23,56.5,23.0,23.53,Vegetariana,Yoga,4,Intermediário
Feminino,36,123.4,35.0,43.21,Cetogênica,Cardio,4,Intermediário
Masculino,59,85.9,28.5,30.8,Vegana,Cardio,5,Avançado
Masculino,18,69.8,25.9,26.92,Paleolítica,HIIT,2,Iniciante
Feminino,28,101.6,27.6,30.01,Vegana,Força,3,Iniciante
Masculino,33,74.8,22.7,19.88,Vegetariana,Yoga,3,Intermediário
Feminino,55,51.2,20.0,17.71,Cetogênica,HIIT,2,Iniciante
Masculino,53,78.1,29.3,28.69,Vegana,Yoga,3,Iniciante
Feminino,39,61.0,22.2,17.26,Cetogênica,Força,3,Intermediário
Masculino,59,123.1,32.9,34.82,Vegetariana,Yoga,4,Intermediário
Masculino,58,90.7,30.7,30.67,Baixo Carboidrato,HIIT,2,Iniciante
Masculino,18,49.4,21.0,17.31,Cetogênica,Yoga,2,Iniciante
Masculino,43,67.7,30.3,29.31,Baixo Carboidrato,HIIT,3,Intermediário
Masculino,23,47.5,22.3,18.56,Vegana,HIIT,3,Iniciante
Feminino,32,109.0,33.3,33.63,Vegana,HIIT,2,Iniciante
Feminino,22,70.7,24.7,23.89,Paleolítica,Força,2,Iniciante
Feminino,22,45.6,16.9,14.54,Vegetariana,Cardio,2,Iniciante
Feminino,23,115.8,35.0,45.21,Cetogênica,Cardio,3,Intermediário
Masculino,56,75.6,32.0,28.44,Paleolítica,Força,3,Iniciante
Masculino,48,106.4,35.0,39.56,Baixo Carboidrato,Yoga,3,Intermediário
Feminino,20,71.9,27.5,25.48,Baixo Carboidrato,HIIT,3,Intermediário
Feminino,34,111.9,34.5,32.69,Cetogênica,Yoga,3,Intermediário
Masculino,37,73.9,29.3,25.88,Balanceada,Força,1,Iniciante
Masculino,35,99.2,26.0,25.04,Vegetariana,Cardio,3,Iniciante
Masculino,45,93.6,25.9,25.65,Paleolítica,Cardio,3,Iniciante
