genero,idade,peso,percentual_de_gordura,imc,classificacao_imc,tipo_de_dieta,tipo_de_treino,frequencia_de_treino_semanal,nivel_de_experiencia
Feminino,29,60.7,24.2,25.27,Sobrepeso,Paleolítica,Força,3,Intermediário
Feminino,30,76.6,28.8,29.2,Sobrepeso,Baixo Carboidrato,Cardio,3,Iniciante
Feminino,31,60.5,27.5,21.96,Peso Normal,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,57,122.8,33.7,34.37,Obesidade Grau I,Baixo Carboidrato,Força,2,Iniciante
Feminino,44,78.4,26.7,20.42,Peso Normal,Balanceada,Yoga,3,Iniciante
Feminino,18,65.0,29.4,27.75,Sobrepeso,Vegetariana,Yoga,5,Avançado
Feminino,54,67.0,25.1,22.15,Peso Normal,Paleolítica,HIIT,2,Iniciante
Feminino,53,50.4,20.7,19.46,Peso Normal,Baixo Carboidrato,Cardio,1,Iniciante
Masculino,56,50.3,21.5,17.42,Abaixo do Peso,Vegana,Força,2,Iniciante
Masculino,38,61.4,26.0,25.91,Sobrepeso,Balanceada,HIIT,3,Intermediário
Feminino,28,94.8,28.7,27.39,Sobrepeso,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,29,68.0,26.2,23.53,Peso Normal,Vegetariana,Yoga,1,Iniciante
Feminino,35,85.3,27.0,24.91,Obesidade Grau III,Paleolítica,Yoga,5,Avançado
Masculino,18,89.1,29.3,28.11,Sobrepeso,Vegetariana,HIIT,3,Iniciante
Feminino,59,65.6,26.0,28.4,Sobrepeso,Paleolítica,Cardio,3,Intermediário
Feminino,36,121.6,35.0,32.64,Obesidade Grau I,Baixo Carboidrato,Cardio,3,Intermediário
Feminino,50,80.0,23.8,25.54,Sobrepeso,Paleolítica,Força,4,Avançado
Masculino,53,53.2,20.8,17.57,Abaixo do Peso,Paleolítica,Força,2,Intermediário
Feminino,52,85.5,28.8,28.23,Sobrepeso,Cetogênica,Força,4,Avançado
Masculino,23,88.2,23.8,24.19,Peso Normal,Balanceada,HIIT,5,Avançado
Masculino,54,48.0,18.6,15.5,Abaixo do Peso,Paleolítica,Yoga,2,Iniciante
Masculino,57,59.3,28.4,23.74,Peso Normal,Balanceada,Cardio,3,Avançado
Masculino,34,63.5,22.8,25.11,Sobrepeso,Vegetariana,HIIT,5,Intermediário
Feminino,30,61.3,21.5,19.8,Peso Normal,Balanceada,Força,3,Avançado
Masculino,23,71.6,27.9,24.2,Peso Normal,Cetogênica,Cardio,1,Iniciante
Feminino,45,63.9,23.6,24.64,Peso Normal,Baixo Carboidrato,HIIT,3,Intermediário
Masculino,53,47.7,23.1,15.41,Abaixo do Peso,Balanceada,Yoga,4,Intermediário
Feminino,29,86.4,33.7,32.91,Obesidade Grau I,Cetogênica,HIIT,3,Intermediário
Masculino,28,67.2,24.1,24.11,Peso Normal,Cetogênica,HIIT,2,Iniciante
Masculino,37,75.7,26.6,24.15,Peso Normal,Cetogênica,Cardio,3,Intermediário
Feminino,20,120.7,35.0,40.32,Obesidade Grau III,Balanceada,Yoga,3,Iniciante
Masculino,30,64.2,18.8,18.36,Abaixo do Peso,Paleolítica,HIIT,1,Iniciante
Feminino,25,76.1,28.5,28.63,Sobrepeso,Baixo Carboidrato,Cardio,2,Iniciante
Masculino,21,96.5,33.4,36.32,Obesidade Grau II,Paleolítica,HIIT,4,Iniciante
Masculino,57,126.5,35.0,47.62,Obesidade Grau III,Cetogênica,Força,2,Iniciante
Feminino,59,54.5,24.2,22.09,Peso Normal,Cetogênica,Cardio,2,Iniciante
Masculino,24,95.7,29.4,26.52,Sobrepeso,Paleolítica,Força,4,Iniciante
Feminino,50,77.5,30.3,31.04,Obesidade Grau I,Vegana,Força,2,Iniciante
Masculino,29,72.1,28.5,30.0,Obesidade Grau I,Balanceada,Yoga,4,Iniciante
Masculino,27,76.6,27.8,24.73,Peso Normal,Paleolítica,HIIT,2,Iniciante
Feminino,54,46.4,23.1,20.64,Peso Normal,Paleolítica,Yoga,2,Iniciante
Masculino,28,87.7,25.9,24.56,Peso Normal,Cetogênica,Cardio,4,Intermediário
Masculino,23,87.0,26.0,28.74,Sobrepeso,Baixo Carboidrato,Yoga,3,Avançado
Feminino,34,68.5,28.4,30.45,Obesidade Grau I,Vegana,Força,4,Iniciante
Masculino,38,59.9,18.9,17.88,Abaixo do Peso,Cetogênica,Yoga,4,Intermediário
Feminino,22,96.1,33.5,36.15,Obesidade Grau II,Vegana,Yoga,4,Intermediário
Feminino,56,82.3,28.0,28.83,Sobrepeso,Cetogênica,Cardio,3,Intermediário
Feminino,44,102.3,35.0,38.51,Obesidade Grau II,Vegana,Força,4,Iniciante
Masculino,32,87.6,26.3,24.78,Peso Normal,Baixo Carboidrato,Cardio,5,Avançado
Masculino,43,95.2,27.5,28.12,Sobrepeso,Paleolítica,Cardio,4,Iniciante
Feminino,33,117.3,35.0,45.25,Obesidade Grau III,Paleolítica,Força,2,Intermediário
Feminino,36,58.1,26.5,21.59,Peso Normal,Baixo Carboidrato,HIIT,3,Iniciante
Masculino,49,78.9,29.7,26.37,Sobrepeso,Balanceada,HIIT,2,Iniciante
Masculino,19,94.5,29.1,27.61,Sobrepeso,Balanceada,Yoga,4,Intermediário
Masculino,27,79.2,35.0,31.74,Obesidade Grau I,Vegetariana,HIIT,3,Iniciante
Feminino,55,69.2,22.8,21.14,Peso Normal,Baixo Carboidrato,Cardio,4,Iniciante
Masculino,34,101.2,35.0,32.68,Obesidade Grau I,Cetogênica,Yoga,2,Iniciante
Feminino,30,92.0,23.8,23.22,Peso Normal,Vegetariana,HIIT,2,Iniciante
Masculino,25,111.7,34.2,30.95,Obesidade Grau I,Cetogênica,Yoga,1,Iniciante
Feminino,44,98.5,31.1,29.42,Sobrepeso,Vegetariana,Força,3,Iniciante
Masculino,28,48.7,24.4,19.76,Peso Normal,Vegana,Força,3,Iniciante
Feminino,25,88.3,23.9,23.21,Peso Normal,Vegana,HIIT,2,Iniciante
Masculino,21,50.5,25.1,19.97,Peso Normal,Vegana,Cardio,2,Intermediário
Feminino,53,79.0,26.5,29.02,Sobrepeso,Vegetariana,Força,2,Iniciante
Masculino,43,66.4,23.0,19.39,Peso Normal,Balanceada,Força,1,Iniciante
Feminino,43,76.8,23.9,20.82,Peso Normal,Baixo Carboidrato,HIIT,3,Iniciante
Masculino,59,51.1,17.1,13.43,Abaixo do Peso,Vegana,Força,2,Iniciante
Masculino,50,54.7,22.5,23.36,Peso Normal,Vegana,Força,3,Intermediário
Masculino,18,65.5,29.9,28.34,Sobrepeso,Balanceada,Yoga,3,Iniciante
Feminino,54,71.5,23.7,22.55,Peso Normal,Cetogênica,HIIT,1,Iniciante
Masculino,45,64.4,26.0,27.15,Sobrepeso,Balanceada,Cardio,3,Intermediário
Feminino,37,58.6,25.1,23.77,Peso Normal,Vegana,Cardio,5,Avançado
Feminino,52,93.2,28.4,24.52,Peso Normal,Cetogênica,Cardio,3,Iniciante
Masculino,21,86.5,24.6,24.74,Peso Normal,Vegana,Força,3,Intermediário
Masculino,18,65.3,28.2,26.15,Sobrepeso,Balanceada,Cardio,2,Intermediário
Feminino,24,52.2,22.2,18.71,Peso Normal,Paleolítica,HIIT,3,Iniciante
Masculino,39,57.2,23.0,19.58,Peso Normal,Baixo Carboidrato,Cardio,5,Intermediário
Masculino,55,74.9,30.0,26.86,Sobrepeso,Vegana,HIIT,1,Iniciante
Feminino,20,50.7,19.0,17.34,Abaixo do Peso,Baixo Carboidrato,Yoga,3,Intermediário
Feminino,48,73.7,27.9,28.42,Sobrepeso,Vegetariana,HIIT,3,Intermediário
Feminino,32,64.1,25.5,24.14,Peso Normal,Cetogênica,Cardio,4,Intermediário
Feminino,53,48.5,18.3,15.65,Abaixo do Peso,Balanceada,Cardio,4,Iniciante
Masculino,27,62.6,25.7,24.43,Peso Normal,Baixo Carboidrato,Força,2,Intermediário
Feminino,24,57.4,26.2,23.0,Peso Normal,Vegana,Força,3,Intermediário
Feminino,51,74.9,29.3,28.19,Sobrepeso,Vegana,HIIT,3,Iniciante
Feminino,28,62.1,26.1,24.25,Peso Normal,Vegetariana,Yoga,2,Intermediário
Feminino,49,64.6,21.9,20.16,Peso Normal,Baixo Carboidrato,Força,3,Intermediário
Masculino,32,102.5,32.3,33.48,Obesidade Grau I,Paleolítica,Cardio,2,Iniciante
Masculino,29,81.1,22.3,20.48,Peso Normal,Baixo Carboidrato,Cardio,1,Iniciante
Masculino,27,66.8,26.7,23.96,Peso Normal,Cetogênica,Yoga,3,Iniciante
Feminino,40,71.7,27.5,26.98,Sobrepeso,Cetogênica,Força,3,Intermediário
Masculino,22,98.4,28.6,27.85,Sobrepeso,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,34,97.4,31.9,33.69,Obesidade Grau I,Paleolítica,HIIT,3,Intermediário
Feminino,38,81.4,31.3,27.82,Sobrepeso,Vegana,Cardio,4,Avançado
Masculino,47,72.8,26.9,22.47,Peso Normal,Paleolítica,Força,3,Iniciante
Masculino,23,68.0,25.4,26.25,Sobrepeso,Baixo Carboidrato,Cardio,1,Iniciante
Masculino,43,70.0,28.4,25.41,Sobrepeso,Paleolítica,Força,2,Iniciante
Feminino,39,54.7,21.5,21.09,Peso Normal,Balanceada,Yoga,2,Intermediário
Feminino,28,78.3,33.1,29.46,Sobrepeso,Cetogênica,Força,3,Iniciante
Masculino,21,60.2,21.5,20.84,Peso Normal,Vegetariana,Força,5,Intermediário
Feminino,32,77.3,28.2,26.43,Sobrepeso,Vegetariana,Força,3,Iniciante
Feminino,33,56.3,31.6,23.73,Peso Normal,Paleolítica,Força,3,Iniciante
Masculino,26,72.9,29.7,26.46,Sobrepeso,Balanceada,Yoga,1,Iniciante
Masculino,31,84.1,30.4,27.77,Sobrepeso,Vegetariana,HIIT,2,Iniciante
Feminino,34,75.7,27.7,29.57,Sobrepeso,Vegetariana,HIIT,1,Iniciante
Feminino,52,60.6,26.2,22.83,Peso Normal,Baixo Carboidrato,Força,3,Iniciante
Masculino,50,80.8,26.8,25.77,Sobrepeso,Baixo Carboidrato,Cardio,4,Intermediário
Masculino,40,58.0,27.5,23.83,Peso Normal,Cetogênica,Força,2,Iniciante
Feminino,52,60.3,20.2,21.36,Peso Normal,Vegana,Força,4,Intermediário
Masculino,49,58.4,23.2,23.41,Peso Normal,Balanceada,Cardio,5,Avançado
Masculino,29,56.1,26.4,21.66,Peso Normal,Vegana,Força,3,Iniciante
Masculino,49,82.4,22.6,23.83,Peso Normal,Vegana,Yoga,4,Intermediário
Masculino,18,64.0,28.7,25.3,Sobrepeso,Vegetariana,Cardio,3,Avançado
Masculino,39,63.7,26.3,26.16,Sobrepeso,Cetogênica,Yoga,2,Iniciante
Masculino,27,88.1,25.6,22.47,Peso Normal,Paleolítica,Cardio,3,Intermediário
Masculino,32,67.8,22.5,18.39,Abaixo do Peso,Vegetariana,Yoga,1,Iniciante
Masculino,51,72.4,27.3,19.23,Peso Normal,Vegetariana,Yoga,2,Intermediário
Feminino,46,87.7,22.7,22.15,Peso Normal,Paleolítica,Cardio,4,Avançado
Feminino,28,51.9,23.3,20.03,Peso Normal,Baixo Carboidrato,Cardio,3,Intermediário
Masculino,43,47.3,21.2,15.26,Abaixo do Peso,Paleolítica,Yoga,2,Iniciante
Feminino,55,76.7,29.2,25.62,Sobrepeso,Vegana,HIIT,2,Iniciante
Masculino,49,80.6,26.4,25.72,Sobrepeso,Balanceada,Cardio,4,Intermediário
Masculino,32,58.0,22.8,24.78,Peso Normal,Baixo Carboidrato,Força,4,Avançado
Masculino,40,76.6,25.6,20.99,Peso Normal,Cetogênica,HIIT,4,Iniciante
Feminino,42,77.4,25.2,20.99,Peso Normal,Baixo Carboidrato,Força,3,Iniciante
Masculino,53,44.5,18.7,16.34,Abaixo do Peso,Balanceada,Yoga,4,Iniciante
Feminino,45,51.0,15.3,18.74,Peso Normal,Balanceada,Cardio,2,Iniciante
Masculino,24,72.4,25.5,23.37,Peso Normal,Cetogênica,HIIT,2,Iniciante
Feminino,54,75.1,21.3,26.93,Sobrepeso,Vegetariana,HIIT,1,Iniciante
Masculino,54,62.4,22.5,21.59,Peso Normal,Paleolítica,HIIT,2,Iniciante
Masculino,40,66.5,22.3,23.28,Peso Normal,Vegana,Força,2,Iniciante
Masculino,42,65.2,24.2,23.65,Peso Normal,Vegetariana,Cardio,3,Intermediário
Feminino,20,93.0,24.4,24.71,Peso Normal,Baixo Carboidrato,Força,2,Intermediário
Feminino,53,84.0,26.7,24.27,Peso Normal,Paleolítica,Cardio,5,Avançado
Feminino,24,81.7,27.8,31.5,Obesidade Grau I,Vegana,Yoga,4,Avançado
Masculino,27,80.4,29.7,29.19,Sobrepeso,Baixo Carboidrato,Yoga,4,Iniciante
Feminino,40,62.3,19.7,23.16,Peso Normal,Balanceada,HIIT,4,Avançado
Masculino,20,55.3,28.0,23.02,Peso Normal,Cetogênica,Cardio,3,Iniciante
Feminino,49,66.7,23.1,21.77,Peso Normal,Vegetariana,Yoga,3,Iniciante
Masculino,53,78.4,24.1,21.73,Peso Normal,Baixo Carboidrato,Yoga,1,Iniciante
Masculino,26,61.0,22.4,18.83,Peso Normal,Paleolítica,Força,1,Iniciante
Feminino,19,57.2,18.4,16.35,Abaixo do Peso,Paleolítica,HIIT,3,Iniciante
Masculino,25,85.6,29.9,30.35,Obesidade Grau I,Vegana,Força,5,Intermediário
Masculino,30,67.7,25.0,22.1,Peso Normal,Vegana,Yoga,2,Iniciante
Masculino,41,85.3,27.6,26.04,Sobrepeso,Balanceada,Cardio,5,Avançado
Feminino,37,54.3,21.6,22.02,Peso Normal,Paleolítica,HIIT,3,Iniciante
Feminino,54,46.6,27.3,20.72,Peso Normal,Balanceada,Força,2,Iniciante
Masculino,28,84.8,27.0,28.67,Sobrepeso,Paleolítica,Cardio,4,Avançado
Feminino,41,72.8,26.8,27.74,Sobrepeso,Balanceada,HIIT,4,Intermediário
Feminino,25,65.1,26.2,22.27,Peso Normal,Vegana,HIIT,3,Iniciante
Masculino,18,61.0,23.3,19.03,Peso Normal,Baixo Carboidrato,Cardio,2,Iniciante
Feminino,41,101.4,33.4,30.27,Obesidade Grau I,Paleolítica,Força,2,Iniciante
Feminino,51,116.8,35.0,40.9,Obesidade Grau III,Vegana,Yoga,2,Iniciante
Feminino,50,89.9,33.8,31.09,Obesidade Grau I,Vegana,Yoga,1,Iniciante
Feminino,40,79.7,27.1,25.72,Sobrepeso,Vegana,Força,5,Avançado
Masculino,26,52.0,19.2,13.01,Abaixo do Peso,Vegana,Força,2,Iniciante
Masculino,37,83.5,30.0,27.57,Sobrepeso,Cetogênica,HIIT,5,Intermediário
Feminino,32,73.9,27.7,23.86,Peso Normal,Vegetariana,Força,4,Iniciante
Feminino,30,78.4,28.5,25.29,Sobrepeso,Vegetariana,Força,4,Iniciante
Feminino,30,86.1,21.3,22.65,Peso Normal,Balanceada,Cardio,5,Avançado
Masculino,55,52.4,21.6,18.56,Peso Normal,Baixo Carboidrato,Cardio,2,Iniciante
Masculino,54,67.0,32.4,28.27,Sobrepeso,Paleolítica,HIIT,3,Iniciante
Feminino,43,80.7,25.0,25.48,Sobrepeso,Cetogênica,Cardio,5,Intermediário
Masculino,25,54.3,24.0,23.2,Peso Normal,Paleolítica,Cardio,3,Iniciante
Masculino,51,51.0,21.1,18.08,Abaixo do Peso,Cetogênica,Yoga,2,Iniciante
Masculino,33,47.5,18.4,18.34,Abaixo do Peso,Paleolítica,HIIT,3,Intermediário
Masculino,50,90.4,32.2,31.29,Obesidade Grau I,Balanceada,HIIT,2,Iniciante
Masculino,24,86.6,29.9,28.59,Sobrepeso,Paleolítica,Cardio,3,Avançado
Masculino,48,79.4,27.8,26.52,Sobrepeso,Paleolítica,Força,2,Iniciante
Feminino,42,53.5,22.4,18.09,Abaixo do Peso,Paleolítica,Força,2,Iniciante
Masculino,35,85.6,25.4,24.21,Peso Normal,Balanceada,Cardio,4,Avançado
Feminino,51,48.8,23.9,18.82,Peso Normal,Vegetariana,Yoga,2,Iniciante
Masculino,34,115.2,35.0,35.18,Obesidade Grau II,Cetogênica,Cardio,2,Iniciante
Feminino,27,109.6,31.7,34.21,Obesidade Grau I,Cetogênica,HIIT,4,Iniciante
Feminino,48,69.0,19.1,22.78,Peso Normal,Paleolítica,Cardio,3,Iniciante
Feminino,57,45.8,19.6,14.8,Abaixo do Peso,Vegana,Força,2,Iniciante
Feminino,46,61.7,25.1,26.0,Sobrepeso,Balanceada,Yoga,3,Intermediário
Masculino,54,67.7,28.0,28.55,Sobrepeso,Paleolítica,Força,3,Iniciante
Masculino,21,124.6,35.0,45.21,Obesidade Grau III,Paleolítica,Força,2,Iniciante
Masculino,39,107.4,32.2,30.38,Obesidade Grau I,Balanceada,Yoga,1,Iniciante
Masculino,55,55.6,23.9,23.75,Peso Normal,Balanceada,Yoga,5,Avançado
Feminino,56,83.0,25.7,23.74,Peso Normal,Paleolítica,Cardio,5,Avançado
Masculino,22,68.5,28.0,26.41,Sobrepeso,Cetogênica,Força,1,Iniciante
Feminino,34,64.9,24.9,25.66,Sobrepeso,Baixo Carboidrato,Cardio,5,Avançado
Masculino,33,64.2,24.2,20.27,Peso Normal,Vegana,Cardio,3,Intermediário
Masculino,30,70.9,22.5,18.09,Abaixo do Peso,Balanceada,Força,1,Iniciante
Masculino,48,69.5,23.1,26.49,Sobrepeso,Vegana,Cardio,3,Iniciante
Feminino,52,105.2,35.0,40.07,Obesidade Grau III,Balanceada,Força,3,Iniciante
Feminino,56,88.3,26.4,25.8,Sobrepeso,Vegana,Força,4,Intermediário
Feminino,48,77.6,31.8,29.95,Obesidade Grau III,Balanceada,Força,3,Intermediário
Masculino,39,56.2,26.6,21.96,Peso Normal,Vegetariana,Yoga,1,Iniciante
Feminino,36,87.9,28.4,30.78,Obesidade Grau I,Balanceada,Cardio,5,Avançado
Feminino,20,71.8,26.2,25.12,Sobrepeso,Vegetariana,HIIT,2,Iniciante
Feminino,20,96.4,32.1,32.57,Obesidade Grau I,Vegana,HIIT,2,Iniciante
Feminino,40,57.6,19.5,20.15,Peso Normal,Baixo Carboidrato,HIIT,4,Intermediário
Feminino,42,108.5,34.8,36.26,Obesidade Grau II,Vegetariana,Cardio,2,Iniciante
Masculino,18,83.0,25.1,21.6,Peso Normal,Paleolítica,HIIT,4,Avançado
Feminino,44,44.1,25.0,16.19,Abaixo do Peso,Vegetariana,HIIT,2,Iniciante
Masculino,56,126.8,35.0,47.74,Obesidade Grau III,Vegana,Força,1,Iniciante
Feminino,38,59.9,22.1,22.01,Peso Normal,Vegana,HIIT,3,Iniciante
Feminino,28,120.9,35.0,38.6,Obesidade Grau II,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,20,88.0,32.0,34.37,Obesidade Grau I,Cetogênica,Yoga,3,Avançado
Masculino,56,50.4,18.2,17.45,Abaixo do Peso,Vegetariana,HIIT,2,Iniciante
Masculino,46,42.1,20.7,16.86,Abaixo do Peso,Paleolítica,Cardio,4,Iniciante
Masculino,48,46.6,20.4,15.92,Abaixo do Peso,Cetogênica,Cardio,4,Intermediário
Feminino,23,65.3,27.1,24.88,Peso Normal,Paleolítica,HIIT,2,Iniciante
Feminino,30,120.3,33.1,31.31,Obesidade Grau I,Vegana,Cardio,2,Iniciante
Masculino,45,52.7,22.6,15.41,Abaixo do Peso,Cetogênica,Yoga,3,Iniciante
Masculino,30,86.8,28.6,28.01,Sobrepeso,Cetogênica,Cardio,3,Intermediário
Feminino,46,89.0,32.7,33.5,Obesidade Grau I,Baixo Carboidrato,Cardio,1,Iniciante
Feminino,53,58.8,25.6,23.27,Peso Normal,Paleolítica,HIIT,2,Iniciante
Masculino,45,74.1,27.3,24.47,Peso Normal,Cetogênica,HIIT,4,Intermediário
Feminino,33,54.4,24.3,23.24,Peso Normal,Paleolítica,Força,3,Iniciante
Feminino,31,86.3,29.4,30.23,Obesidade Grau I,Paleolítica,Yoga,4,Avançado
Masculino,46,73.5,23.9,22.68,Peso Normal,Vegana,Força,2,Iniciante
Masculino,52,105.0,26.4,26.51,Sobrepeso,Baixo Carboidrato,Yoga,2,Iniciante
Masculino,19,75.3,25.8,23.76,Peso Normal,Baixo Carboidrato,Cardio,4,Intermediário
Feminino,52,67.1,28.8,26.2,Sobrepeso,Balanceada,Cardio,4,Iniciante
Feminino,55,88.5,30.0,30.26,Obesidade Grau I,Vegetariana,Cardio,4,Avançado
Masculino,43,69.9,29.0,25.69,Sobrepeso,Balanceada,Força,1,Iniciante
Masculino,39,63.0,25.0,26.9,Sobrepeso,Vegetariana,HIIT,5,Avançado
Masculino,42,66.7,21.7,19.91,Peso Normal,Cetogênica,HIIT,2,Intermediário
Masculino,21,79.0,32.2,34.21,Obesidade Grau I,Vegetariana,Cardio,2,Intermediário
Feminino,44,65.5,26.4,20.22,Peso Normal,Balanceada,HIIT,1,Iniciante
Feminino,48,115.1,33.0,31.55,Obesidade Grau I,Vegana,Cardio,2,Iniciante
Masculino,41,59.6,20.1,19.68,Peso Normal,Baixo Carboidrato,HIIT,4,Avançado
Feminino,20,101.2,29.8,28.04,Sobrepeso,Balanceada,Yoga,2,Intermediário
Masculino,52,71.1,27.6,24.04,Peso Normal,Paleolítica,Força,3,Intermediário
Masculino,50,71.5,25.0,25.35,Sobrepeso,Vegetariana,Yoga,2,Iniciante
Feminino,41,66.5,24.8,21.22,Peso Normal,Vegetariana,Yoga,3,Intermediário
Masculino,21,51.6,19.3,20.41,Peso Normal,Cetogênica,Força,3,Intermediário
Feminino,18,92.5,30.7,30.56,Obesidade Grau I,Paleolítica,Força,2,Iniciante
Masculino,31,86.4,30.3,27.91,Sobrepeso,Balanceada,Força,3,Intermediário
Masculino,24,59.0,24.5,25.88,Sobrepeso,Vegana,Cardio,1,Iniciante
Feminino,57,74.6,26.3,26.44,Sobrepeso,Paleolítica,HIIT,4,Iniciante
Masculino,24,96.5,27.1,26.72,Sobrepeso,Cetogênica,Yoga,3,Iniciante
Masculino,19,91.8,26.3,24.39,Peso Normal,Vegetariana,Cardio,3,Intermediário
Feminino,45,113.5,35.0,38.83,Obesidade Grau II,Paleolítica,Cardio,1,Iniciante
Masculino,43,57.4,18.2,17.91,Abaixo do Peso,Vegetariana,HIIT,4,Intermediário
Masculino,34,64.0,31.8,25.32,Sobrepeso,Vegetariana,HIIT,4,Avançado
Feminino,52,60.1,22.8,21.04,Peso Normal,Paleolítica,Yoga,3,Avançado
Masculino,29,85.6,25.1,22.5,Peso Normal,Vegetariana,Força,5,Avançado
Feminino,31,48.7,22.5,17.87,Abaixo do Peso,Vegetariana,Força,2,Iniciante
Masculino,18,58.1,23.7,22.42,Peso Normal,Vegetariana,HIIT,4,Avançado
Masculino,41,57.0,26.6,23.14,Peso Normal,Paleolítica,Cardio,4,Intermediário
Masculino,34,110.4,34.5,31.91,Obesidade Grau I,Balanceada,HIIT,1,Iniciante
Feminino,41,63.1,24.4,21.58,Peso Normal,Paleolítica,Força,3,Iniciante
Feminino,54,129.0,35.0,45.69,Obesidade Grau III,Balanceada,Yoga,4,Iniciante
Masculino,50,90.3,32.6,32.0,Obesidade Grau I,Cetogênica,Cardio,4,Avançado
Feminino,30,51.1,22.1,16.87,Abaixo do Peso,Vegetariana,Força,3,Iniciante
Feminino,24,57.7,21.8,23.41,Peso Normal,Cetogênica,HIIT,2,Intermediário
Masculino,46,50.8,18.1,17.79,Abaixo do Peso,Cetogênica,HIIT,2,Iniciante
Masculino,25,64.8,31.6,28.8,Sobrepeso,Balanceada,HIIT,4,Intermediário
Masculino,47,62.4,25.7,24.99,Obesidade Grau III,Vegetariana,Yoga,3,Avançado
Feminino,46,89.2,33.1,33.57,Obesidade Grau I,Vegana,HIIT,1,Iniciante
Masculino,26,57.9,20.8,18.06,Abaixo do Peso,Vegetariana,Cardio,1,Iniciante
Feminino,52,48.5,20.7,15.48,Abaixo do Peso,Baixo Carboidrato,Cardio,4,Intermediário
Masculino,29,63.5,23.6,18.17,Abaixo do Peso,Balanceada,Yoga,2,Iniciante
Feminino,47,73.7,28.3,29.14,Sobrepeso,Balanceada,Força,2,Intermediário
Masculino,23,59.6,25.8,26.5,Sobrepeso,Cetogênica,Força,2,Intermediário
Masculino,21,102.8,29.5,30.38,Obesidade Grau I,Cetogênica,HIIT,3,Iniciante
Feminino,41,72.4,27.3,25.37,Sobrepeso,Vegana,HIIT,3,Intermediário
Feminino,38,55.1,20.1,18.84,Peso Normal,Vegana,Yoga,4,Avançado
Masculino,34,85.6,28.6,25.01,Sobrepeso,Cetogênica,Força,5,Avançado
Masculino,29,89.1,27.8,23.91,Peso Normal,Baixo Carboidrato,Força,5,Avançado
Feminino,33,50.8,25.2,19.36,Peso Normal,Baixo Carboidrato,Força,3,Iniciante
Masculino,22,50.1,24.0,19.8,Peso Normal,Baixo Carboidrato,Yoga,3,Iniciante
Feminino,51,59.3,22.4,21.02,Peso Normal,Baixo Carboidrato,HIIT,4,Avançado
Feminino,58,60.6,21.7,19.55,Peso Normal,Paleolítica,Yoga,4,Avançado
Feminino,32,57.5,25.2,24.55,Peso Normal,Paleolítica,Yoga,4,Avançado
Masculino,41,44.0,18.7,14.04,Abaixo do Peso,Vegetariana,Cardio,3,Iniciante
Masculino,34,70.6,21.5,22.03,Peso Normal,Baixo Carboidrato,Yoga,2,Iniciante
Feminino,19,73.7,26.1,23.54,Peso Normal,Baixo Carboidrato,HIIT,3,Iniciante
Masculino,25,77.0,28.0,28.96,Sobrepeso,Paleolítica,Yoga,2,Iniciante
Feminino,19,58.5,21.4,18.66,Peso Normal,Baixo Carboidrato,Cardio,2,Iniciante
Masculino,23,60.0,27.0,23.74,Peso Normal,Vegetariana,Cardio,4,Avançado
Feminino,23,54.7,22.9,18.07,Abaixo do Peso,Baixo Carboidrato,Força,3,Iniciante
Feminino,49,44.5,20.5,16.36,Abaixo do Peso,Vegana,Cardio,4,Iniciante
Masculino,44,73.8,24.8,24.39,Peso Normal,Vegana,Força,4,Intermediário
Feminino,28,81.6,28.3,20.62,Peso Normal,Baixo Carboidrato,Cardio,2,Iniciante
Feminino,51,82.3,27.3,27.82,Sobrepeso,Baixo Carboidrato,Yoga,4,Intermediário
Feminino,56,128.6,35.0,40.59,Obesidade Grau III,Cetogênica,HIIT,1,Iniciante
Masculino,20,73.8,22.4,19.8,Peso Normal,Balanceada,Yoga,3,Iniciante
Feminino,32,113.9,29.7,28.76,Sobrepeso,Baixo Carboidrato,Cardio,1,Iniciante
Masculino,22,55.8,30.4,23.23,Peso Normal,Vegetariana,HIIT,4,Intermediário
Masculino,57,109.6,35.0,35.77,Obesidade Grau II,Baixo Carboidrato,Cardio,2,Iniciante
Feminino,50,50.2,20.8,19.35,Peso Normal,Cetogênica,Força,2,Iniciante
Masculino,54,57.6,26.3,22.8,Peso Normal,Baixo Carboidrato,HIIT,2,Iniciante
Feminino,29,56.8,23.1,18.14,Abaixo do Peso,Balanceada,HIIT,3,Iniciante
Feminino,49,51.1,22.5,17.49,Abaixo do Peso,Vegetariana,HIIT,2,Iniciante
Feminino,50,95.3,31.3,36.75,Obesidade Grau II,Paleolítica,Força,4,Iniciante
Masculino,39,55.3,23.8,21.59,Peso Normal,Baixo Carboidrato,Cardio,3,Intermediário
Feminino,53,46.5,23.3,20.66,Peso Normal,Paleolítica,Yoga,2,Iniciante
Feminino,57,65.8,26.2,24.77,Peso Normal,Baixo Carboidrato,Cardio,3,Intermediário
Feminino,31,79.5,31.3,30.29,Obesidade Grau I,Vegana,Força,2,Iniciante
Feminino,23,42.2,19.9,16.89,Abaixo do Peso,Baixo Carboidrato,HIIT,3,Iniciante
Masculino,43,73.4,26.8,22.64,Peso Normal,Balanceada,HIIT,3,Iniciante
